WPI_Number,Month,Visit_Count,Main_Port_Name,LAT,LON
8630,2022-07,197,Port Everglades,26.1,-80.116667
8630,2022-08,187,Port Everglades,26.1,-80.116667
8630,2022-09,169,Port Everglades,26.1,-80.116667
8630,2022-10,289,Port Everglades,26.1,-80.116667
8630,2022-11,316,Port Everglades,26.1,-80.116667
8630,2022-12,374,Port Everglades,26.1,-80.116667
8670,2022-01,188,Tampa,27.916667,-82.45
8670,2022-02,140,Tampa,27.916667,-82.45
8670,2022-03,100,Tampa,27.916667,-82.45
8670,2022-04,78,Tampa,27.916667,-82.45
8670,2022-05,55,Tampa,27.916667,-82.45
8670,2022-06,49,Tampa,27.916667,-82.45
8670,2022-07,56,Tampa,27.916667,-82.45
8670,2022-08,61,Tampa,27.916667,-82.45
8670,2022-09,45,Tampa,27.916667,-82.45
8670,2022-10,42,Tampa,27.916667,-82.45
8670,2022-11,63,Tampa,27.916667,-82.45
8670,2022-12,26,Tampa,27.916667,-82.45
8770,2022-01,157,Mobile,30.683333,-88.116667
8770,2022-02,135,Mobile,30.683333,-88.116667
8770,2022-03,101,Mobile,30.683333,-88.116667
8770,2022-04,98,Mobile,30.683333,-88.116667
8770,2022-05,82,Mobile,30.683333,-88.116667
8770,2022-06,68,Mobile,30.683333,-88.116667
8770,2022-07,102,Mobile,30.683333,-88.116667
8770,2022-08,134,Mobile,30.683333,-88.116667
8770,2022-09,58,Mobile,30.683333,-88.116667
8770,2022-10,44,Mobile,30.683333,-88.116667
8770,2022-11,89,Mobile,30.683333,-88.116667
8770,2022-12,74,Mobile,30.683333,-88.116667
8860,2022-01,571,New Orleans,29.95,-90.05
8860,2022-02,506,New Orleans,29.95,-90.05
8860,2022-03,319,New Orleans,29.95,-90.05
8860,2022-04,352,New Orleans,29.95,-90.05
8860,2022-05,272,New Orleans,29.95,-90.05
8860,2022-06,198,New Orleans,29.95,-90.05
8860,2022-07,316,New Orleans,29.95,-90.05
8860,2022-08,383,New Orleans,29.95,-90.05
8860,2022-09,209,New Orleans,29.95,-90.05
8860,2022-10,75,New Orleans,29.95,-90.05
8860,2022-11,50,New Orleans,29.95,-90.05
8860,2022-12,41,New Orleans,29.95,-90.05
8890,2022-01,113,Tri-City Port,38.716667,-90.2
8890,2022-02,68,Tri-City Port,38.716667,-90.2
8890,2022-03,47,Tri-City Port,38.716667,-90.2
8890,2022-04,65,Tri-City Port,38.716667,-90.2
8890,2022-05,33,Tri-City Port,38.716667,-90.2
8890,2022-06,46,Tri-City Port,38.716667,-90.2
8890,2022-07,39,Tri-City Port,38.716667,-90.2
8890,2022-08,32,Tri-City Port,38.716667,-90.2
8890,2022-09,114,Tri-City Port,38.716667,-90.2
8890,2022-10,97,Tri-City Port,38.716667,-90.2
8890,2022-11,36,Tri-City Port,38.716667,-90.2
8890,2022-12,13,Tri-City Port,38.716667,-90.2
8980,2022-01,153,Loop Terminal,28.883333,-90.016667
8980,2022-02,78,Loop Terminal,28.883333,-90.016667
8980,2022-03,64,Loop Terminal,28.883333,-90.016667
8980,2022-04,77,Loop Terminal,28.883333,-90.016667
8980,2022-05,106,Loop Terminal,28.883333,-90.016667
8980,2022-06,60,Loop Terminal,28.883333,-90.016667
8980,2022-07,60,Loop Terminal,28.883333,-90.016667
8980,2022-08,48,Loop Terminal,28.883333,-90.016667
8980,2022-09,31,Loop Terminal,28.883333,-90.016667
8980,2022-10,27,Loop Terminal,28.883333,-90.016667
8980,2022-11,26,Loop Terminal,28.883333,-90.016667
8980,2022-12,24,Loop Terminal,28.883333,-90.016667
9080,2022-01,497,Port Arthur,29.833333,-93.966667
9080,2022-02,729,Port Arthur,29.833333,-93.966667
9080,2022-03,336,Port Arthur,29.833333,-93.966667
9080,2022-04,442,Port Arthur,29.833333,-93.966667
9080,2022-05,342,Port Arthur,29.833333,-93.966667
9080,2022-06,360,Port Arthur,29.833333,-93.966667
9080,2022-07,438,Port Arthur,29.833333,-93.966667
9080,2022-08,567,Port Arthur,29.833333,-93.966667
9080,2022-09,311,Port Arthur,29.833333,-93.966667
9080,2022-10,136,Port Arthur,29.833333,-93.966667
9080,2022-11,95,Port Arthur,29.833333,-93.966667
9080,2022-12,76,Port Arthur,29.833333,-93.966667
9140,2022-01,338,Beaumont,30.083333,-94.083333
9140,2022-02,573,Beaumont,30.083333,-94.083333
9140,2022-03,226,Beaumont,30.083333,-94.083333
9140,2022-04,334,Beaumont,30.083333,-94.083333
9140,2022-05,238,Beaumont,30.083333,-94.083333
9140,2022-06,238,Beaumont,30.083333,-94.083333
9140,2022-07,307,Beaumont,30.083333,-94.083333
9140,2022-08,428,Beaumont,30.083333,-94.083333
9140,2022-09,216,Beaumont,30.083333,-94.083333
9140,2022-10,110,Beaumont,30.083333,-94.083333
9140,2022-11,71,Beaumont,30.083333,-94.083333
9140,2022-12,60,Beaumont,30.083333,-94.083333
9150,2022-01,504,Galveston,29.316667,-94.783333
9150,2022-02,455,Galveston,29.316667,-94.783333
9150,2022-03,316,Galveston,29.316667,-94.783333
9150,2022-04,321,Galveston,29.316667,-94.783333
9150,2022-05,274,Galveston,29.316667,-94.783333
9150,2022-06,295,Galveston,29.316667,-94.783333
9150,2022-07,374,Galveston,29.316667,-94.783333
9150,2022-08,445,Galveston,29.316667,-94.783333
9150,2022-09,290,Galveston,29.316667,-94.783333
9150,2022-10,93,Galveston,29.316667,-94.783333
9150,2022-11,53,Galveston,29.316667,-94.783333
9150,2022-12,54,Galveston,29.316667,-94.783333
9240,2022-01,497,Houston,29.75,-95.283333
9240,2022-02,532,Houston,29.75,-95.283333
9240,2022-03,420,Houston,29.75,-95.283333
9240,2022-04,365,Houston,29.75,-95.283333
9240,2022-05,263,Houston,29.75,-95.283333
9240,2022-06,290,Houston,29.75,-95.283333
9240,2022-07,418,Houston,29.75,-95.283333
9240,2022-08,548,Houston,29.75,-95.283333
9240,2022-09,335,Houston,29.75,-95.283333
9240,2022-10,78,Houston,29.75,-95.283333
9240,2022-11,24,Houston,29.75,-95.283333
9240,2022-12,24,Houston,29.75,-95.283333
9300,2022-01,185,Corpus Christi,27.816667,-97.4
9300,2022-02,162,Corpus Christi,27.816667,-97.4
9300,2022-03,123,Corpus Christi,27.816667,-97.4
9300,2022-04,159,Corpus Christi,27.816667,-97.4
9300,2022-05,168,Corpus Christi,27.816667,-97.4
9300,2022-06,96,Corpus Christi,27.816667,-97.4
9300,2022-07,164,Corpus Christi,27.816667,-97.4
9300,2022-08,172,Corpus Christi,27.816667,-97.4
9300,2022-09,103,Corpus Christi,27.816667,-97.4
9300,2022-10,47,Corpus Christi,27.816667,-97.4
9300,2022-11,40,Corpus Christi,27.816667,-97.4
9300,2022-12,42,Corpus Christi,27.816667,-97.4
