WPI_Number,Month,Visit_Count,Main_Port_Name,LAT,LON
8530,2022-07,156,Savannah,32.083333,-81.083333
8530,2022-08,167,Savannah,32.083333,-81.083333
8530,2022-09,144,Savannah,32.083333,-81.083333
8530,2022-10,169,Savannah,32.083333,-81.083333
8530,2022-11,165,Savannah,32.083333,-81.083333
8530,2022-12,158,Savannah,32.083333,-81.083333
8580,2022-01,98,Jacksonville,30.316667,-81.65
8580,2022-02,72,Jacksonville,30.316667,-81.65
8580,2022-03,98,Jacksonville,30.316667,-81.65
8580,2022-04,98,Jacksonville,30.316667,-81.65
8580,2022-05,93,Jacksonville,30.316667,-81.65
8580,2022-06,95,Jacksonville,30.316667,-81.65
8580,2022-07,89,Jacksonville,30.316667,-81.65
8580,2022-08,111,Jacksonville,30.316667,-81.65
8580,2022-09,86,Jacksonville,30.316667,-81.65
8580,2022-10,103,Jacksonville,30.316667,-81.65
8580,2022-11,84,Jacksonville,30.316667,-81.65
8580,2022-12,86,Jacksonville,30.316667,-81.65
8630,2022-01,183,Port Everglades,26.1,-80.116667
8630,2022-02,171,Port Everglades,26.1,-80.116667
8630,2022-03,184,Port Everglades,26.1,-80.116667
8630,2022-04,194,Port Everglades,26.1,-80.116667
8630,2022-05,199,Port Everglades,26.1,-80.116667
8630,2022-06,192,Port Everglades,26.1,-80.116667
8630,2022-07,173,Port Everglades,26.1,-80.116667
8630,2022-08,182,Port Everglades,26.1,-80.116667
8630,2022-09,172,Port Everglades,26.1,-80.116667
8630,2022-10,188,Port Everglades,26.1,-80.116667
8630,2022-11,186,Port Everglades,26.1,-80.116667
8630,2022-12,206,Port Everglades,26.1,-80.116667
8670,2022-01,57,Tampa,27.916667,-82.45
8670,2022-02,50,Tampa,27.916667,-82.45
8670,2022-03,49,Tampa,27.916667,-82.45
8670,2022-04,46,Tampa,27.916667,-82.45
8670,2022-05,52,Tampa,27.916667,-82.45
8670,2022-06,48,Tampa,27.916667,-82.45
8670,2022-07,42,Tampa,27.916667,-82.45
8670,2022-08,46,Tampa,27.916667,-82.45
8670,2022-09,35,Tampa,27.916667,-82.45
8670,2022-10,46,Tampa,27.916667,-82.45
8670,2022-11,38,Tampa,27.916667,-82.45
8670,2022-12,35,Tampa,27.916667,-82.45
8770,2022-01,100,Mobile,30.683333,-88.116667
8770,2022-02,80,Mobile,30.683333,-88.116667
8770,2022-03,89,Mobile,30.683333,-88.116667
8770,2022-04,85,Mobile,30.683333,-88.116667
8770,2022-05,88,Mobile,30.683333,-88.116667
8770,2022-06,84,Mobile,30.683333,-88.116667
8770,2022-07,85,Mobile,30.683333,-88.116667
8770,2022-08,83,Mobile,30.683333,-88.116667
8770,2022-09,90,Mobile,30.683333,-88.116667
8770,2022-10,91,Mobile,30.683333,-88.116667
8770,2022-11,84,Mobile,30.683333,-88.116667
8770,2022-12,88,Mobile,30.683333,-88.116667
8860,2022-01,262,New Orleans,29.95,-90.05
8860,2022-02,203,New Orleans,29.95,-90.05
8860,2022-03,226,New Orleans,29.95,-90.05
8860,2022-04,218,New Orleans,29.95,-90.05
8860,2022-05,217,New Orleans,29.95,-90.05
8860,2022-06,197,New Orleans,29.95,-90.05
8860,2022-07,199,New Orleans,29.95,-90.05
8860,2022-08,204,New Orleans,29.95,-90.05
8860,2022-09,171,New Orleans,29.95,-90.05
8860,2022-10,182,New Orleans,29.95,-90.05
8860,2022-11,186,New Orleans,29.95,-90.05
8860,2022-12,194,New Orleans,29.95,-90.05
8890,2022-02,1,Tri-City Port,38.716667,-90.2
8890,2022-04,1,Tri-City Port,38.716667,-90.2
8890,2022-06,1,Tri-City Port,38.716667,-90.2
8890,2022-07,2,Tri-City Port,38.716667,-90.2
8890,2022-12,1,Tri-City Port,38.716667,-90.2
8980,2022-01,2,Loop Terminal,28.883333,-90.016667
8980,2022-02,1,Loop Terminal,28.883333,-90.016667
8980,2022-05,5,Loop Terminal,28.883333,-90.016667
8980,2022-06,2,Loop Terminal,28.883333,-90.016667
8980,2022-08,1,Loop Terminal,28.883333,-90.016667
8980,2022-09,6,Loop Terminal,28.883333,-90.016667
9080,2022-01,24,Port Arthur,29.833333,-93.966667
9080,2022-02,31,Port Arthur,29.833333,-93.966667
9080,2022-03,39,Port Arthur,29.833333,-93.966667
9080,2022-04,25,Port Arthur,29.833333,-93.966667
9080,2022-05,32,Port Arthur,29.833333,-93.966667
9080,2022-06,30,Port Arthur,29.833333,-93.966667
9080,2022-07,26,Port Arthur,29.833333,-93.966667
9080,2022-08,35,Port Arthur,29.833333,-93.966667
9080,2022-09,31,Port Arthur,29.833333,-93.966667
9080,2022-10,34,Port Arthur,29.833333,-93.966667
9080,2022-11,22,Port Arthur,29.833333,-93.966667
9080,2022-12,30,Port Arthur,29.833333,-93.966667
9140,2022-01,16,Beaumont,30.083333,-94.083333
9140,2022-02,7,Beaumont,30.083333,-94.083333
9140,2022-03,13,Beaumont,30.083333,-94.083333
9140,2022-04,17,Beaumont,30.083333,-94.083333
9140,2022-05,13,Beaumont,30.083333,-94.083333
9140,2022-06,13,Beaumont,30.083333,-94.083333
9140,2022-07,15,Beaumont,30.083333,-94.083333
9140,2022-08,17,Beaumont,30.083333,-94.083333
9140,2022-09,11,Beaumont,30.083333,-94.083333
9140,2022-10,19,Beaumont,30.083333,-94.083333
9140,2022-11,6,Beaumont,30.083333,-94.083333
9140,2022-12,12,Beaumont,30.083333,-94.083333
9150,2022-01,59,Galveston,29.316667,-94.783333
9150,2022-02,47,Galveston,29.316667,-94.783333
9150,2022-03,61,Galveston,29.316667,-94.783333
9150,2022-04,50,Galveston,29.316667,-94.783333
9150,2022-05,53,Galveston,29.316667,-94.783333
9150,2022-06,48,Galveston,29.316667,-94.783333
9150,2022-07,64,Galveston,29.316667,-94.783333
9150,2022-08,67,Galveston,29.316667,-94.783333
9150,2022-09,79,Galveston,29.316667,-94.783333
9150,2022-10,69,Galveston,29.316667,-94.783333
9150,2022-11,69,Galveston,29.316667,-94.783333
9150,2022-12,73,Galveston,29.316667,-94.783333
9240,2022-01,195,Houston,29.75,-95.283333
9240,2022-02,125,Houston,29.75,-95.283333
9240,2022-03,146,Houston,29.75,-95.283333
9240,2022-04,139,Houston,29.75,-95.283333
9240,2022-05,134,Houston,29.75,-95.283333
9240,2022-06,142,Houston,29.75,-95.283333
9240,2022-07,130,Houston,29.75,-95.283333
9240,2022-08,133,Houston,29.75,-95.283333
9240,2022-09,134,Houston,29.75,-95.283333
9240,2022-10,139,Houston,29.75,-95.283333
9240,2022-11,113,Houston,29.75,-95.283333
9240,2022-12,138,Houston,29.75,-95.283333
9300,2022-01,27,Corpus Christi,27.816667,-97.4
9300,2022-02,25,Corpus Christi,27.816667,-97.4
9300,2022-03,31,Corpus Christi,27.816667,-97.4
9300,2022-04,26,Corpus Christi,27.816667,-97.4
9300,2022-05,24,Corpus Christi,27.816667,-97.4
9300,2022-06,23,Corpus Christi,27.816667,-97.4
9300,2022-07,27,Corpus Christi,27.816667,-97.4
9300,2022-08,19,Corpus Christi,27.816667,-97.4
9300,2022-09,19,Corpus Christi,27.816667,-97.4
9300,2022-10,22,Corpus Christi,27.816667,-97.4
9300,2022-11,18,Corpus Christi,27.816667,-97.4
9300,2022-12,15,Corpus Christi,27.816667,-97.4
