WPI_Number,Month,Visit_Count,Main_Port_Name,LAT,LON
7630,2022-07,24,Brooklyn,40.666667,-74.016667
7630,2022-08,26,Brooklyn,40.666667,-74.016667
7630,2022-09,24,Brooklyn,40.666667,-74.016667
7630,2022-10,24,Brooklyn,40.666667,-74.016667
7630,2022-11,13,Brooklyn,40.666667,-74.016667
7630,2022-12,5,Brooklyn,40.666667,-74.016667
7720,2022-01,6,Albany,42.65,-73.75
7720,2022-02,7,Albany,42.65,-73.75
7720,2022-03,7,Albany,42.65,-73.75
7720,2022-04,10,Albany,42.65,-73.75
7720,2022-05,5,Albany,42.65,-73.75
7720,2022-06,8,Albany,42.65,-73.75
7720,2022-07,7,Albany,42.65,-73.75
7720,2022-08,6,Albany,42.65,-73.75
7720,2022-09,6,Albany,42.65,-73.75
7720,2022-10,6,Albany,42.65,-73.75
7720,2022-11,7,Albany,42.65,-73.75
7720,2022-12,8,Albany,42.65,-73.75
7840,2022-01,2,Tompkinsville SI,40.633333,-74.066667
7840,2022-02,3,Tompkinsville SI,40.633333,-74.066667
7840,2022-03,9,Tompkinsville SI,40.633333,-74.066667
7840,2022-04,1,Tompkinsville SI,40.633333,-74.066667
7840,2022-05,2,Tompkinsville SI,40.633333,-74.066667
7840,2022-06,3,Tompkinsville SI,40.633333,-74.066667
7840,2022-07,2,Tompkinsville SI,40.633333,-74.066667
7840,2022-08,1,Tompkinsville SI,40.633333,-74.066667
7840,2022-09,7,Tompkinsville SI,40.633333,-74.066667
7840,2022-10,4,Tompkinsville SI,40.633333,-74.066667
7840,2022-11,1,Tompkinsville SI,40.633333,-74.066667
7840,2022-12,2,Tompkinsville SI,40.633333,-74.066667
8050,2022-01,19,Wilmington,39.733333,-75.55
8050,2022-02,22,Wilmington,39.733333,-75.55
8050,2022-03,31,Wilmington,39.733333,-75.55
8050,2022-04,20,Wilmington,39.733333,-75.55
8050,2022-05,22,Wilmington,39.733333,-75.55
8050,2022-06,14,Wilmington,39.733333,-75.55
8050,2022-07,20,Wilmington,39.733333,-75.55
8050,2022-08,19,Wilmington,39.733333,-75.55
8050,2022-09,19,Wilmington,39.733333,-75.55
8050,2022-10,15,Wilmington,39.733333,-75.55
8050,2022-11,13,Wilmington,39.733333,-75.55
8050,2022-12,7,Wilmington,39.733333,-75.55
8210,2022-01,124,Baltimore,39.266667,-76.583333
8210,2022-02,111,Baltimore,39.266667,-76.583333
8210,2022-03,134,Baltimore,39.266667,-76.583333
8210,2022-04,128,Baltimore,39.266667,-76.583333
8210,2022-05,138,Baltimore,39.266667,-76.583333
8210,2022-06,124,Baltimore,39.266667,-76.583333
8210,2022-07,127,Baltimore,39.266667,-76.583333
8210,2022-08,135,Baltimore,39.266667,-76.583333
8210,2022-09,124,Baltimore,39.266667,-76.583333
8210,2022-10,135,Baltimore,39.266667,-76.583333
8210,2022-11,111,Baltimore,39.266667,-76.583333
8210,2022-12,131,Baltimore,39.266667,-76.583333
8280,2022-01,72,Norfolk,36.85,-76.3
8280,2022-02,75,Norfolk,36.85,-76.3
8280,2022-03,82,Norfolk,36.85,-76.3
8280,2022-04,65,Norfolk,36.85,-76.3
8280,2022-05,57,Norfolk,36.85,-76.3
8280,2022-06,44,Norfolk,36.85,-76.3
8280,2022-07,62,Norfolk,36.85,-76.3
8280,2022-08,68,Norfolk,36.85,-76.3
8280,2022-09,66,Norfolk,36.85,-76.3
8280,2022-10,85,Norfolk,36.85,-76.3
8280,2022-11,66,Norfolk,36.85,-76.3
8280,2022-12,60,Norfolk,36.85,-76.3
8300,2022-01,2,Newport News,36.966667,-76.433333
8300,2022-02,1,Newport News,36.966667,-76.433333
8300,2022-03,7,Newport News,36.966667,-76.433333
8300,2022-04,2,Newport News,36.966667,-76.433333
8300,2022-05,3,Newport News,36.966667,-76.433333
8300,2022-06,2,Newport News,36.966667,-76.433333
8300,2022-07,3,Newport News,36.966667,-76.433333
8300,2022-08,5,Newport News,36.966667,-76.433333
8300,2022-09,6,Newport News,36.966667,-76.433333
8300,2022-10,1,Newport News,36.966667,-76.433333
8300,2022-11,3,Newport News,36.966667,-76.433333
8300,2022-12,2,Newport News,36.966667,-76.433333
8470,2022-01,29,Wilmington,34.233333,-77.95
8470,2022-02,24,Wilmington,34.233333,-77.95
8470,2022-03,33,Wilmington,34.233333,-77.95
8470,2022-04,24,Wilmington,34.233333,-77.95
8470,2022-05,26,Wilmington,34.233333,-77.95
8470,2022-06,29,Wilmington,34.233333,-77.95
8470,2022-07,20,Wilmington,34.233333,-77.95
8470,2022-08,24,Wilmington,34.233333,-77.95
8470,2022-09,22,Wilmington,34.233333,-77.95
8470,2022-10,26,Wilmington,34.233333,-77.95
8470,2022-11,19,Wilmington,34.233333,-77.95
8470,2022-12,29,Wilmington,34.233333,-77.95
8530,2022-01,149,Savannah,32.083333,-81.083333
8530,2022-02,131,Savannah,32.083333,-81.083333
8530,2022-03,136,Savannah,32.083333,-81.083333
8530,2022-04,136,Savannah,32.083333,-81.083333
8530,2022-05,164,Savannah,32.083333,-81.083333
8530,2022-06,158,Savannah,32.083333,-81.083333
8530,2022-07,155,Savannah,32.083333,-81.083333
8530,2022-08,157,Savannah,32.083333,-81.083333
8530,2022-09,127,Savannah,32.083333,-81.083333
8530,2022-10,145,Savannah,32.083333,-81.083333
8530,2022-11,146,Savannah,32.083333,-81.083333
8530,2022-12,137,Savannah,32.083333,-81.083333
8580,2022-01,90,Jacksonville,30.316667,-81.65
8580,2022-02,53,Jacksonville,30.316667,-81.65
8580,2022-03,68,Jacksonville,30.316667,-81.65
8580,2022-04,66,Jacksonville,30.316667,-81.65
8580,2022-05,64,Jacksonville,30.316667,-81.65
8580,2022-06,65,Jacksonville,30.316667,-81.65
8580,2022-07,61,Jacksonville,30.316667,-81.65
8580,2022-08,67,Jacksonville,30.316667,-81.65
8580,2022-09,61,Jacksonville,30.316667,-81.65
8580,2022-10,64,Jacksonville,30.316667,-81.65
8580,2022-11,50,Jacksonville,30.316667,-81.65
8580,2022-12,51,Jacksonville,30.316667,-81.65
8630,2022-01,236,Port Everglades,26.1,-80.116667
8630,2022-02,121,Port Everglades,26.1,-80.116667
8630,2022-03,111,Port Everglades,26.1,-80.116667
8630,2022-04,129,Port Everglades,26.1,-80.116667
8630,2022-05,126,Port Everglades,26.1,-80.116667
8630,2022-06,110,Port Everglades,26.1,-80.116667
8630,2022-07,114,Port Everglades,26.1,-80.116667
8630,2022-08,128,Port Everglades,26.1,-80.116667
8630,2022-09,109,Port Everglades,26.1,-80.116667
8630,2022-10,120,Port Everglades,26.1,-80.116667
8630,2022-11,105,Port Everglades,26.1,-80.116667
8630,2022-12,85,Port Everglades,26.1,-80.116667
8670,2022-01,72,Tampa,27.916667,-82.45
8670,2022-02,43,Tampa,27.916667,-82.45
8670,2022-03,48,Tampa,27.916667,-82.45
8670,2022-04,43,Tampa,27.916667,-82.45
8670,2022-05,45,Tampa,27.916667,-82.45
8670,2022-06,49,Tampa,27.916667,-82.45
8670,2022-07,39,Tampa,27.916667,-82.45
8670,2022-08,45,Tampa,27.916667,-82.45
8670,2022-09,37,Tampa,27.916667,-82.45
8670,2022-10,51,Tampa,27.916667,-82.45
8670,2022-11,41,Tampa,27.916667,-82.45
8670,2022-12,39,Tampa,27.916667,-82.45
8770,2022-01,103,Mobile,30.683333,-88.116667
8770,2022-02,72,Mobile,30.683333,-88.116667
8770,2022-03,83,Mobile,30.683333,-88.116667
8770,2022-04,72,Mobile,30.683333,-88.116667
8770,2022-05,79,Mobile,30.683333,-88.116667
8770,2022-06,75,Mobile,30.683333,-88.116667
8770,2022-07,76,Mobile,30.683333,-88.116667
8770,2022-08,78,Mobile,30.683333,-88.116667
8770,2022-09,85,Mobile,30.683333,-88.116667
8770,2022-10,78,Mobile,30.683333,-88.116667
8770,2022-11,78,Mobile,30.683333,-88.116667
8770,2022-12,68,Mobile,30.683333,-88.116667
8860,2022-01,409,New Orleans,29.95,-90.05
8860,2022-02,260,New Orleans,29.95,-90.05
8860,2022-03,285,New Orleans,29.95,-90.05
8860,2022-04,273,New Orleans,29.95,-90.05
8860,2022-05,289,New Orleans,29.95,-90.05
8860,2022-06,266,New Orleans,29.95,-90.05
8860,2022-07,270,New Orleans,29.95,-90.05
8860,2022-08,281,New Orleans,29.95,-90.05
8860,2022-09,243,New Orleans,29.95,-90.05
8860,2022-10,268,New Orleans,29.95,-90.05
8860,2022-11,232,New Orleans,29.95,-90.05
8860,2022-12,254,New Orleans,29.95,-90.05
8890,2022-01,1,Tri-City Port,38.716667,-90.2
8890,2022-04,1,Tri-City Port,38.716667,-90.2
8890,2022-07,1,Tri-City Port,38.716667,-90.2
8890,2022-12,1,Tri-City Port,38.716667,-90.2
8980,2022-01,118,Loop Terminal,28.883333,-90.016667
8980,2022-02,86,Loop Terminal,28.883333,-90.016667
8980,2022-03,76,Loop Terminal,28.883333,-90.016667
8980,2022-04,74,Loop Terminal,28.883333,-90.016667
8980,2022-05,74,Loop Terminal,28.883333,-90.016667
8980,2022-06,77,Loop Terminal,28.883333,-90.016667
8980,2022-07,70,Loop Terminal,28.883333,-90.016667
8980,2022-08,99,Loop Terminal,28.883333,-90.016667
8980,2022-09,74,Loop Terminal,28.883333,-90.016667
8980,2022-10,70,Loop Terminal,28.883333,-90.016667
8980,2022-11,57,Loop Terminal,28.883333,-90.016667
8980,2022-12,50,Loop Terminal,28.883333,-90.016667
9080,2022-01,27,Port Arthur,29.833333,-93.966667
9080,2022-02,36,Port Arthur,29.833333,-93.966667
9080,2022-03,39,Port Arthur,29.833333,-93.966667
9080,2022-04,16,Port Arthur,29.833333,-93.966667
9080,2022-05,26,Port Arthur,29.833333,-93.966667
9080,2022-06,21,Port Arthur,29.833333,-93.966667
9080,2022-07,28,Port Arthur,29.833333,-93.966667
9080,2022-08,33,Port Arthur,29.833333,-93.966667
9080,2022-09,31,Port Arthur,29.833333,-93.966667
9080,2022-10,26,Port Arthur,29.833333,-93.966667
9080,2022-11,27,Port Arthur,29.833333,-93.966667
9080,2022-12,22,Port Arthur,29.833333,-93.966667
9150,2022-01,181,Galveston,29.316667,-94.783333
9150,2022-02,169,Galveston,29.316667,-94.783333
9150,2022-03,184,Galveston,29.316667,-94.783333
9150,2022-04,137,Galveston,29.316667,-94.783333
9150,2022-05,139,Galveston,29.316667,-94.783333
9150,2022-06,149,Galveston,29.316667,-94.783333
9150,2022-07,188,Galveston,29.316667,-94.783333
9150,2022-08,164,Galveston,29.316667,-94.783333
9150,2022-09,167,Galveston,29.316667,-94.783333
9150,2022-10,149,Galveston,29.316667,-94.783333
9150,2022-11,129,Galveston,29.316667,-94.783333
9150,2022-12,151,Galveston,29.316667,-94.783333
9240,2022-01,1,Houston,29.75,-95.283333
9240,2022-04,1,Houston,29.75,-95.283333
9300,2022-01,23,Corpus Christi,27.816667,-97.4
9300,2022-02,22,Corpus Christi,27.816667,-97.4
9300,2022-03,16,Corpus Christi,27.816667,-97.4
9300,2022-04,21,Corpus Christi,27.816667,-97.4
9300,2022-05,18,Corpus Christi,27.816667,-97.4
9300,2022-06,22,Corpus Christi,27.816667,-97.4
9300,2022-07,25,Corpus Christi,27.816667,-97.4
9300,2022-08,18,Corpus Christi,27.816667,-97.4
9300,2022-09,17,Corpus Christi,27.816667,-97.4
9300,2022-10,22,Corpus Christi,27.816667,-97.4
9300,2022-11,17,Corpus Christi,27.816667,-97.4
9300,2022-12,16,Corpus Christi,27.816667,-97.4
